favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
36,Twitter Web Client,"well they are auto-blocked, thanks, once again, to the might of @th3j35t3r #BellsofSteel block list, which I recomm… https://t.co/SdFnIjn7Y2",,False,Mon Feb 27 15:59:53 +0000 2017,17,836244473814228992
72,Twitter Web Client,Oh? indeed https://t.co/sjCaCHjQHH,,False,Mon Feb 27 16:00:24 +0000 2017,34,836244602164125701
5,Twitter Web Client,"@jakewinter @ticowrites @wccharter I've no interest in excuses, the registrations are public record as are the S-Code numbers listed",jakewinter,False,Mon Feb 27 16:01:28 +0000 2017,3,836244868737314817
2,Twitter Web Client,@Evenstar1119 @FrMatt2013 @JamesMartinSJ No idea. to look progressive. vanity. Ego. Pride.,Evenstar1119,False,Mon Feb 27 16:03:44 +0000 2017,1,836245442677501952
44,Twitter Web Client,"Pics? like ""my daughter's instagram""?

that definitely proves everything.
Transponders are not in ""pics"" https://t.co/BDxXwydFEW",,False,Mon Feb 27 16:07:50 +0000 2017,9,836246473289285632
52,Twitter Web Client,"Read this link just read it

not good https://t.co/fLyFDG1xKB",,False,Mon Feb 27 16:09:13 +0000 2017,32,836246822091837440
54,Twitter Web Client,".@jakewinter @wccharter nope, FAA and registration databases are where I needed to look and did look. https://t.co/3cH6Uuqf1u",jakewinter,False,Mon Feb 27 16:10:48 +0000 2017,24,836247220798119938
2,Twitter Web Client,@littletxlady totally agree. Unsure what doing here,littletxlady,False,Mon Feb 27 16:56:59 +0000 2017,1,836258840790327297
196,Twitter Web Client,"Agreed

Anybody attacking @20committee merely undermines their own credibility. https://t.co/k1GqPg7SPL",,False,Mon Feb 27 16:58:04 +0000 2017,71,836259113478782976
35,Twitter Web Client,.@gotravelgear @jakewinter @wccharter  Here's yet another one  - same serial # different transponder S Codes… https://t.co/kBJEwZC5ci,gotravelgear,False,Mon Feb 27 16:59:37 +0000 2017,24,836259503880437760
242,Twitter Web Client,"But when has Russia called you? Who's lying, Donald, you or @EricTrump? https://t.co/3cH6UuHQq4 https://t.co/n9ZPr1hSmK",,False,Mon Feb 27 17:00:37 +0000 2017,187,836259756981510145
58,Twitter Web Client,"Putting the ""trans-"" in ""transponder"" - S Code Shuffle for all the family 
same serial, different S code - AGAIN… https://t.co/CZ0c7cGK0u",,False,Mon Feb 27 17:03:20 +0000 2017,43,836260439927504896
346,Twitter Web Client,"Nunes was part of it, as Sessions was part of it https://t.co/u3dUu72iUG",,False,Mon Feb 27 17:33:48 +0000 2017,236,836268108738363393
284,Twitter Web Client,Any comment there @Mike_Pence @VP https://t.co/79oEhaOvW0,,False,Mon Feb 27 17:34:02 +0000 2017,174,836268166493966338
178,Twitter Web Client,Sounds like James Comey should give his Cttee same briefing he gave Senate in SCIF https://t.co/MAxT2Uv2pA,,False,Mon Feb 27 17:34:45 +0000 2017,107,836268346538668032
295,Twitter Web Client,That face when you yourself like the AG were part of the treason and u need to stop James Comey right about now https://t.co/gsIO7o3lMK,,False,Mon Feb 27 17:36:17 +0000 2017,207,836268733387665411
223,Twitter Web Client,Sorry Sean Sphincter @PressSec #Sphincty https://t.co/44QjRj4wgP,,False,Mon Feb 27 17:43:36 +0000 2017,83,836270572900347904
239,Twitter Web Client,"and plus, FBI had a warrant https://t.co/wP3iwPI6HO",,False,Mon Feb 27 17:44:31 +0000 2017,150,836270805176700928
294,Twitter Web Client,".@DevinNunes,

""It was a bad law. YOU'RE GODDAMNED RIGHT I ORDERED THE CODE RED!"" didn't work in the movies either… https://t.co/U4LW8mOFQz",,False,Mon Feb 27 17:45:34 +0000 2017,185,836271069040365569
675,Twitter Web Client,"Let's unpack @DevinNunes a little. Why is he all ""Logan Act is bad law""? - Because Carter Page broke it, and will be first to go #Comey",,False,Mon Feb 27 17:46:45 +0000 2017,465,836271367645499392
928,Twitter Web Client,"And who recruited Carter Page, who broke the Logan Act, into Team Trump?

Why - #JeffSessions
the Attorney General 

@DevinNunes",,False,Mon Feb 27 17:47:22 +0000 2017,675,836271521563873280
624,Twitter Web Client,But the Logan Act is the LAW @DevinNunes. You can't break it just because you want $19bn in Russian money #LoganAct… https://t.co/OrFKXAffle,,False,Mon Feb 27 17:48:24 +0000 2017,428,836271781329633280
780,Twitter Web Client,"When Carter Page goes down, thanks to the Logan Act, MSM reporters will FINALLY look at #JeffSessions criminal treason here @DevinNunes",,False,Mon Feb 27 17:49:08 +0000 2017,508,836271967120523265
99,Twitter Web Client,Just google Carter Page Russia https://t.co/pBYWBPbSLb,,False,Mon Feb 27 17:50:04 +0000 2017,62,836272198742654979
288,Twitter Web Client,"You can huff and you can puff @DevinNunes,
but the Logan Act is the law. You can't trade hacks for sanctions.
James… https://t.co/2YiO3XpdUJ",,False,Mon Feb 27 17:52:32 +0000 2017,144,836272821336686593
3,Twitter Web Client,@leblancweb @nattylux no,leblancweb,False,Mon Feb 27 17:55:10 +0000 2017,0,836273483810222082
21,Twitter Web Client,"@EmmaKennedy @DevinNunes duo, agree it is getting tiresome",EmmaKennedy,False,Mon Feb 27 17:55:31 +0000 2017,3,836273573438324737
3,Twitter Web Client,@digitaltopiary didn't look at that.,digitaltopiary,False,Mon Feb 27 17:57:56 +0000 2017,2,836274182363066368
209,Twitter Web Client,"James Comey probably walking around trying hard to suppress any hint of a smile, all day. 
'Dead serious'… https://t.co/hfwKkOgaxe",,False,Mon Feb 27 18:01:22 +0000 2017,90,836275044686917633
8,Twitter Web Client,"@seanmdav including infowar Sean.

somewhere you aren't ok with that. I know this.",seanmdav,False,Mon Feb 27 18:01:53 +0000 2017,5,836275172910972930
10,Twitter for iPhone,@digitaltopiary see blog. Go to Moscow,LouiseMensch,False,Mon Feb 27 18:26:51 +0000 2017,7,836281457974919175
511,Twitter for iPhone,"I can give you a preview @DevinNunes

""I have no comment about that Mr. Chairman""
""I can neither confirm nor deny t… https://t.co/CCHH0HhF1Z",,False,Mon Feb 27 18:30:16 +0000 2017,310,836282317966557184
142,Twitter for iPhone,Nah @DevinNunes - @FBI cannot even comment on ongoing natsec criminal investigation - Comey will Glomar you as did… https://t.co/aNdBxhVt7O,,False,Mon Feb 27 18:31:44 +0000 2017,107,836282687342149638
235,Twitter for iPhone,"Yes but Comey can't say that, and @DevinNunes is dishonestly suggesting he can. Comey will Glomar Nunes all day lon… https://t.co/SSdoIqpwil",,False,Mon Feb 27 18:35:58 +0000 2017,139,836283750220763137
35,Twitter for iPhone,"Theresa May quietly asking John Major, sotto voce, if she looks bovvered #Brexit https://t.co/IV710QlzKV",,False,Mon Feb 27 18:41:33 +0000 2017,17,836285157774508032
14,Twitter for iPhone,@KateEMcCann Theresa May to John Major #Brexit https://t.co/aJp6dI8NGS,KateEMcCann,False,Mon Feb 27 18:44:15 +0000 2017,4,836285834970136576
558,Twitter for iPhone,Like to apologize on behalf of all conservatives for treason by @DevinNunes et al. @th3j35t3r me @20committee @TheRickWilson all Republicans,,False,Mon Feb 27 18:51:38 +0000 2017,277,836287695596969985
188,Twitter for iPhone,Preserving historic good name of the Party of Lincoln now almost sole preserve of Senate &amp; rank &amp; file,,False,Mon Feb 27 18:53:16 +0000 2017,63,836288107523764224
246,Twitter Web Client,"They included Infowars in that email.

No excuses.
Infowars. 
Shameful, so very shameful https://t.co/nZ5esgCvs6",,False,Mon Feb 27 20:34:17 +0000 2017,166,836313525450600448
3,Twitter Web Client,@KirithSotheril waters?,KirithSotheril,False,Mon Feb 27 20:36:35 +0000 2017,1,836314105019514881
6,Twitter Web Client,@KirithSotheril she didn't understand the Glomar,KirithSotheril,False,Mon Feb 27 20:37:03 +0000 2017,1,836314221512110081
6,Twitter Web Client,@KirithSotheril Nancy Pelosi did,KirithSotheril,False,Mon Feb 27 20:37:14 +0000 2017,1,836314267708174336
463,Twitter Web Client,"Comey is going to need balls of steel. 

I think he has them; he will need them.",,False,Mon Feb 27 20:38:49 +0000 2017,151,836314668952137730
342,Twitter Web Client,".@irjohnson1 @20committee End game? Comey makes a recommendation to impeach Trump, and bring charges against his team. In public.",irjohnson1,False,Mon Feb 27 20:39:55 +0000 2017,164,836314945201582080
399,Twitter Web Client,"Comey cannot comment on an ONGOING criminal national security investigation. When he is finished, he can comment. Should do so openly as HRC",,False,Mon Feb 27 20:41:08 +0000 2017,160,836315251117330436
731,Twitter Web Client,It should be apparent to Director Comey who has suspects in positions of power everywhere that he will need to go public at the end,,False,Mon Feb 27 20:41:55 +0000 2017,337,836315447561682945
1046,Twitter Web Client,"OK @DevinNunes

1. @RealDonaldTrump
2. @GenFlynn
3. @EricTrump 
4. Carter Page
5. @PaulManafort 
6. @JeffSessions… https://t.co/j3oye8Dzn2",,False,Mon Feb 27 20:43:23 +0000 2017,762,836315816249405441
22,Twitter Web Client,@SpuytenDyvil in sha Allah.,SpuytenDyvil,False,Mon Feb 27 20:43:55 +0000 2017,1,836315949888376836
31,Twitter Web Client,No idea https://t.co/fawtGUTo5D,,False,Mon Feb 27 20:44:23 +0000 2017,7,836316068369006592
346,Twitter Web Client,"this will come back to bite you @DevinNunes 

#CarolinaConspiracy https://t.co/LH0c5ABlvh",,False,Mon Feb 27 20:54:29 +0000 2017,229,836318609169334277
62,Twitter Web Client,You actually had to SIGN A PIECE OF PAPER promising NOT TO REPRESENT YOURSELF AS AN AGENT cc @20committee https://t.co/cMb5ClVxmr,,False,Mon Feb 27 21:06:28 +0000 2017,27,836321628447465472
148,Twitter Web Client,"YOU
WERE 
NOT 
AN 
AGENT 

the end 
You have attacked a patriot and defended Mike Flynn
Something's VERY WRONG HERE… https://t.co/9KsGNWAeZz",,False,Mon Feb 27 21:07:20 +0000 2017,53,836321842809962497
86,Twitter Web Client,You were NOBODY's agent. Not the Russians. Not the FBI's. You met with a Russian at FBI request. YOU WERE NOT AN AG… https://t.co/kiig07Zaqp,,False,Mon Feb 27 21:10:29 +0000 2017,30,836322636724596740
62,Twitter Web Client,"You have spent ALL DAY attacking @20committee on ""credentials"" while claiming you were an ""agent""

ASSET. https://t.co/40tbINGsJq",,False,Mon Feb 27 21:11:10 +0000 2017,23,836322807680229377
169,Twitter Web Client,"Christ on a bike
from the man who daily describes himself as a ""double agent"" after having to sign a piece of paper… https://t.co/k3sFAHsQw4",,False,Mon Feb 27 21:11:50 +0000 2017,64,836322975590776833
63,Twitter Web Client,"FFS

he's been asked to stop attacking @20committee again and again and again even by @MalcolmNance and he just KEE… https://t.co/DbVSDFynCY",,False,Mon Feb 27 21:12:58 +0000 2017,33,836323262640578560
52,Twitter Web Client,"Needs to be agent before can be double agent
Everybody would let that go but RELENTLESS TROLLING of actual natsec e… https://t.co/GAFrD10iQX",,False,Mon Feb 27 21:14:22 +0000 2017,20,836323613099896837
289,Twitter Web Client,"NOBODY ELSE DOES

Except the fucking Russians https://t.co/v9qHOdWX96",,False,Mon Feb 27 21:15:49 +0000 2017,85,836323981250678785
141,Twitter Web Client,He WAS. You are attacking him for what YOU SAY is inaccurate terminology after using it ALL DAY LONG to boost yours… https://t.co/jmLFHIScUy,,False,Mon Feb 27 21:16:30 +0000 2017,33,836324150100770818
115,Twitter Web Client,"Does @MichaelCohen212 admit to meeting Andrey Artemenko, anyone? to work on a 'peace plan'?",,False,Mon Feb 27 21:30:57 +0000 2017,53,836327788479148036
10,Twitter Web Client,@pobandit12 no fucking idea. so many have asked him to stop. He won't. I don't fucking get it,pobandit12,False,Mon Feb 27 21:31:35 +0000 2017,2,836327947741052928
3,Twitter Web Client,"@JesseCrosse I know that.

for the month of August, N795BA was a Beauty Central plane",JesseCrosse,False,Mon Feb 27 21:32:27 +0000 2017,3,836328163923935232
5,Twitter Web Client,@JesseCrosse have a look at the S-code number as 795BA and 33LR. You will find them different,JesseCrosse,False,Mon Feb 27 21:33:02 +0000 2017,4,836328311727001600
418,Twitter Web Client,"You lied four times about this @MichaelCohen212, if this report is right 

Your story is a straight as a corkscrew 

https://t.co/WDh2TWAa66",,False,Mon Feb 27 21:38:22 +0000 2017,317,836329653463879680
109,Twitter Web Client,Short dinner https://t.co/R0kwcRPRVZ,,False,Mon Feb 27 21:42:11 +0000 2017,70,836330614311780353
84,Twitter Web Client,"""Like Putin"" https://t.co/N0kzAVOUf5",,False,Mon Feb 27 21:42:45 +0000 2017,45,836330758478376960
197,Twitter Web Client,"#FakeNews, @PressSec Sean Sphincter - Fake News! https://t.co/vmJlmNMFIz",,False,Mon Feb 27 21:43:45 +0000 2017,72,836331010459635712
10,Twitter Web Client,@mp33golf @20committee @CatchaRUSSpy I'd love to - the only person who will NOT stop is Naveed and nobody knows why. Lost temper,mp33golf,False,Mon Feb 27 21:45:37 +0000 2017,3,836331480779481088
902,Twitter Web Client,"""its belt""

Please learn to spell.

You've had six hours to correct this; we don't pay you to exemplify illiteracy… https://t.co/R426ZBzyVV",,False,Mon Feb 27 21:53:56 +0000 2017,254,836333570654339073
88,Twitter Web Client,"Mazel tov @JoshRogin

Joining @GlennThrush in the famous journo roll of honor https://t.co/izwUj8MRqH",,False,Mon Feb 27 21:54:50 +0000 2017,28,836333798979678209
121,Twitter Web Client,"cc

@DEVINNUNES 

#ffs https://t.co/oO7Uk2mghg",,False,Tue Feb 28 02:10:24 +0000 2017,37,836398112675606528
280,Twitter Web Client,me me me me me me me me me me https://t.co/TlhpfAHP3Y,,False,Tue Feb 28 02:10:50 +0000 2017,87,836398222474104832
99,Twitter Web Client,"Is it ""he sprays nerve gas in their faces and executes them for not clapping long enough""? https://t.co/h1DofSTT1O",,False,Tue Feb 28 02:11:56 +0000 2017,32,836398501630181376
33,Twitter Web Client,"I read this as ""insulting Islamic sandwiches"" 

(bad, obviously) https://t.co/plKdQM55Z9",,False,Tue Feb 28 02:13:19 +0000 2017,5,836398846611697664
202,Twitter Web Client,"It was indeed absolutely appalling that @WSJ released the name of Chris Steele.
Many sources dead.
#SteeleDossier 
https://t.co/HQfkjbLiw7",,False,Tue Feb 28 02:42:57 +0000 2017,161,836406305518665732
634,Twitter Web Client,Just leak the tax returns. I'm available to receive them and will publish them in full :) https://t.co/svzBcNmL75,,False,Tue Feb 28 02:44:56 +0000 2017,305,836406803869106176
707,Twitter Web Client,"No class @KellyannePolls - mutton dressed as lamb, feet on the couch, don't look at African-American leaders, your… https://t.co/KRjk6ANDYz",,False,Tue Feb 28 02:47:52 +0000 2017,311,836407543538802688
1,Twitter Web Client,@mbspinks @gotravelgear so many weird N-number changes. Where is 795BA in the FAA database?,mbspinks,False,Tue Feb 28 02:49:22 +0000 2017,1,836407919478468608
39,Twitter Web Client,"Of the two of you, @20committee has galactically more credibility, particularly since somebody else wrote the hacki… https://t.co/QJfL7XqrRe",,False,Tue Feb 28 02:50:42 +0000 2017,21,836408254985035776
292,Twitter Web Client,she's low class Trump trash in one ugly photo https://t.co/gck4HVCBaD,,False,Tue Feb 28 02:51:47 +0000 2017,69,836408527015014402
36,Twitter Web Client,"UK vernacular, expresses frustration :) https://t.co/9hBgMSut8V",,False,Tue Feb 28 02:52:17 +0000 2017,7,836408652047257600
4,Twitter Web Client,@susantraherne4 @WSJ @Khanoisseur @20committee Yes and absolutely NOT respectively,susantraherne4,False,Tue Feb 28 02:53:35 +0000 2017,1,836408981497184256
92,Twitter Web Client,"Another piece of English vernacular, defined by @KellyannePolls https://t.co/umVgMXHeNX",,False,Tue Feb 28 02:57:08 +0000 2017,14,836409875265646592
14,Twitter Web Client,"@20committee don't even bother.

#provotskia is what it is",20committee,False,Tue Feb 28 02:58:12 +0000 2017,1,836410141000019968
1,Twitter Web Client,@ourrepublic76 @NYCourtsA2J @ABAesq @dcbar @Khanoisseur how off?,ourrepublic76,False,Tue Feb 28 03:01:23 +0000 2017,0,836410944431525888
0,Twitter Web Client,@JohnAllenPaulos ty,JohnAllenPaulos,False,Tue Feb 28 03:01:52 +0000 2017,0,836411065642676224
0,Twitter Web Client,@JohnAllenPaulos ty sir,JohnAllenPaulos,False,Tue Feb 28 03:02:01 +0000 2017,0,836411102925836289
48,Twitter Web Client,common with these wankers and MKate https://t.co/Gl8PwxzsdN,,False,Tue Feb 28 03:02:55 +0000 2017,22,836411330835931137
2,Twitter Web Client,"@boyfromcountry Danke, mein Herr",boyfromcountry,False,Tue Feb 28 03:05:56 +0000 2017,0,836412089119952897
9,Twitter Web Client,"@NelsonHansen64 not in English, no",NelsonHansen64,False,Tue Feb 28 03:07:21 +0000 2017,0,836412444046143488
194,Twitter Web Client,"I got a scolding from @RT_com, @ggreenwald AND the Daily Caller?
 flattering, so humiliating to @PutinRF, forced to… https://t.co/oNP2SmRLdP",,False,Tue Feb 28 03:10:07 +0000 2017,55,836413140887814144
101,Twitter Web Client,"well, yes, and I'm all Eowyn vs the Lord of the Nazgul

'No man can kill me!'
... https://t.co/9E400uh7mn",,False,Tue Feb 28 03:11:39 +0000 2017,15,836413526331772928
3,Twitter Web Client,@sierragodfrey many thanks ma'am,sierragodfrey,False,Tue Feb 28 03:11:52 +0000 2017,0,836413584347447296
0,Twitter Web Client,"@PaleMexican it;s a fair point, lack of N795BA in FAA database very dodgy",PaleMexican,False,Tue Feb 28 03:15:32 +0000 2017,0,836414503101296640
4,Twitter Web Client,"@JesseCrosse you're totally wrong, although your certainty gave me pause. Private pilots in the US assure me you are flat wrong.",JesseCrosse,False,Tue Feb 28 03:19:22 +0000 2017,1,836415471398367232
1,Twitter Web Client,"@JesseCrosse in rare instances, S-Code can transfer with N, normally stays with the airframe for life.",JesseCrosse,False,Tue Feb 28 03:19:56 +0000 2017,0,836415614445105152
